"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","12508775",1980-04-23,"14:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,2610,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-23 22:45:00,"UTC"
"USGS","12508775",1980-04-23,"16:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,1190,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 00:45:00,"UTC"
"USGS","12508775",1980-04-23,"18:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,703,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 02:45:00,"UTC"
"USGS","12508775",1980-04-23,"20:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,640,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 04:45:00,"UTC"
"USGS","12508775",1980-04-23,"22:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,600,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 06:45:00,"UTC"
"USGS","12508775",1980-04-24,"00:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,700,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 08:45:00,"UTC"
"USGS","12508775",1980-04-24,"02:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,606,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 10:45:00,"UTC"
"USGS","12508775",1980-04-24,"04:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,658,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 12:45:00,"UTC"
"USGS","12508775",1980-04-24,"06:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,736,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 14:45:00,"UTC"
"USGS","12508775",1980-04-24,"08:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,504,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 16:45:00,"UTC"
"USGS","12508775",1980-04-24,"10:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,388,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 18:45:00,"UTC"
"USGS","12508775",1980-04-24,"12:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,302,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1980-04-24 20:45:00,"UTC"
"USGS","12508775",1980-05-18,"09:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,389,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-18 16:15:00,"UTC"
"USGS","12508775",1980-05-18,"13:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,325,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-18 20:15:00,"UTC"
"USGS","12508775",1980-05-18,"17:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,370,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-19 00:15:00,"UTC"
"USGS","12508775",1980-05-18,"21:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,405,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-19 04:15:00,"UTC"
"USGS","12508775",1980-05-19,"01:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,442,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-19 08:15:00,"UTC"
"USGS","12508775",1980-05-19,"05:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,428,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-19 12:15:00,"UTC"
"USGS","12508775",1980-05-19,"09:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,376,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-19 16:15:00,"UTC"
"USGS","12508775",1980-05-28,"16:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,130,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-28 23:50:00,"UTC"
"USGS","12508775",1980-05-28,"18:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,136,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 01:50:00,"UTC"
"USGS","12508775",1980-05-28,"20:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,126,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 03:50:00,"UTC"
"USGS","12508775",1980-05-28,"22:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,136,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 05:50:00,"UTC"
"USGS","12508775",1980-05-29,"00:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,132,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 07:50:00,"UTC"
"USGS","12508775",1980-05-29,"02:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,140,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 09:50:00,"UTC"
"USGS","12508775",1980-05-29,"04:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,119,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 11:50:00,"UTC"
"USGS","12508775",1980-05-29,"08:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,114,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 15:50:00,"UTC"
"USGS","12508775",1980-05-29,"12:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,126,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 19:50:00,"UTC"
"USGS","12508775",1980-05-29,"14:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,125,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-05-29 21:50:00,"UTC"
"USGS","12508775",1980-06-24,"16:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,54,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-24 23:10:00,"UTC"
"USGS","12508775",1980-06-24,"18:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,58,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 01:10:00,"UTC"
"USGS","12508775",1980-06-24,"22:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,258,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 05:10:00,"UTC"
"USGS","12508775",1980-06-25,"00:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,91,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 07:10:00,"UTC"
"USGS","12508775",1980-06-25,"02:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 09:10:00,"UTC"
"USGS","12508775",1980-06-25,"04:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,66,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 11:10:00,"UTC"
"USGS","12508775",1980-06-25,"06:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,49,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 13:10:00,"UTC"
"USGS","12508775",1980-06-25,"08:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,89,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 15:10:00,"UTC"
"USGS","12508775",1980-06-25,"10:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,46,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 17:10:00,"UTC"
"USGS","12508775",1980-06-25,"12:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,252,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 19:10:00,"UTC"
"USGS","12508775",1980-06-25,"14:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,130,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-06-25 21:10:00,"UTC"
"USGS","12508775",1980-07-02,"11:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,130,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-02 18:00:00,"UTC"
"USGS","12508775",1980-07-23,"16:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,76,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-23 23:30:00,"UTC"
"USGS","12508775",1980-07-23,"18:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,77,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 01:30:00,"UTC"
"USGS","12508775",1980-07-23,"20:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,79,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 03:30:00,"UTC"
"USGS","12508775",1980-07-23,"22:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,82,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 05:30:00,"UTC"
"USGS","12508775",1980-07-24,"00:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,84,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 07:30:00,"UTC"
"USGS","12508775",1980-07-24,"02:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,104,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 09:30:00,"UTC"
"USGS","12508775",1980-07-24,"04:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,96,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 11:30:00,"UTC"
"USGS","12508775",1980-07-24,"06:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,89,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 13:30:00,"UTC"
"USGS","12508775",1980-07-24,"08:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,79,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 15:30:00,"UTC"
"USGS","12508775",1980-07-24,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,70,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 17:30:00,"UTC"
"USGS","12508775",1980-07-24,"12:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,64,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 19:30:00,"UTC"
"USGS","12508775",1980-07-24,"14:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,60,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-07-24 21:30:00,"UTC"
"USGS","12508775",1980-08-21,"10:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,47,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-21 17:20:00,"UTC"
"USGS","12508775",1980-08-21,"12:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,58,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-21 19:20:00,"UTC"
"USGS","12508775",1980-08-21,"14:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,104,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-21 21:20:00,"UTC"
"USGS","12508775",1980-08-21,"15:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,110,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-21 22:30:00,"UTC"
"USGS","12508775",1980-08-21,"16:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,100,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-21 23:20:00,"UTC"
"USGS","12508775",1980-08-21,"18:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,101,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 01:20:00,"UTC"
"USGS","12508775",1980-08-21,"20:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,67,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 03:20:00,"UTC"
"USGS","12508775",1980-08-21,"22:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,74,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 05:20:00,"UTC"
"USGS","12508775",1980-08-22,"00:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,67,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 07:20:00,"UTC"
"USGS","12508775",1980-08-22,"02:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,53,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 09:20:00,"UTC"
"USGS","12508775",1980-08-22,"04:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,65,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 11:20:00,"UTC"
"USGS","12508775",1980-08-22,"06:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,69,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 13:20:00,"UTC"
"USGS","12508775",1980-08-22,"08:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,60,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-08-22 15:20:00,"UTC"
"USGS","12508775",1980-09-04,"14:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,135,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-04 21:15:00,"UTC"
"USGS","12508775",1980-09-17,"10:55",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,666,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-17 17:55:00,"UTC"
"USGS","12508775",1980-09-17,"11:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,653,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-17 18:05:00,"UTC"
"USGS","12508775",1980-09-17,"13:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,639,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-17 20:05:00,"UTC"
"USGS","12508775",1980-09-17,"15:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,527,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-17 22:05:00,"UTC"
"USGS","12508775",1980-09-17,"17:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,520,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 00:05:00,"UTC"
"USGS","12508775",1980-09-17,"19:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,502,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 02:05:00,"UTC"
"USGS","12508775",1980-09-17,"21:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,473,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 04:05:00,"UTC"
"USGS","12508775",1980-09-17,"23:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,435,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 06:05:00,"UTC"
"USGS","12508775",1980-09-18,"01:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,424,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 08:05:00,"UTC"
"USGS","12508775",1980-09-18,"03:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,797,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 10:05:00,"UTC"
"USGS","12508775",1980-09-18,"05:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,1230,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 12:05:00,"UTC"
"USGS","12508775",1980-09-18,"07:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,1120,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 14:05:00,"UTC"
"USGS","12508775",1980-09-18,"09:05",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,3270,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-09-18 16:05:00,"UTC"
"USGS","12508775",1980-10-09,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,642,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-09 17:00:00,"UTC"
"USGS","12508775",1980-10-09,"12:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,678,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-09 19:00:00,"UTC"
"USGS","12508775",1980-10-09,"14:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,618,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-09 21:00:00,"UTC"
"USGS","12508775",1980-10-09,"14:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,640,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-09 21:30:00,"UTC"
"USGS","12508775",1980-10-09,"16:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,594,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-09 23:00:00,"UTC"
"USGS","12508775",1980-10-09,"18:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,579,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 01:00:00,"UTC"
"USGS","12508775",1980-10-09,"20:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,536,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 03:00:00,"UTC"
"USGS","12508775",1980-10-09,"22:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,602,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 05:00:00,"UTC"
"USGS","12508775",1980-10-10,"00:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,609,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 07:00:00,"UTC"
"USGS","12508775",1980-10-10,"02:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,654,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 09:00:00,"UTC"
"USGS","12508775",1980-10-10,"04:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,728,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 11:00:00,"UTC"
"USGS","12508775",1980-10-10,"06:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,732,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 13:00:00,"UTC"
"USGS","12508775",1980-10-10,"08:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,830,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 15:00:00,"UTC"
"USGS","12508775",1980-10-10,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,785,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1980-10-10 17:00:00,"UTC"
"USGS","12508775",1981-03-30,"10:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,194,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-03-30 18:45:00,"UTC"
"USGS","12508775",1981-04-02,"10:28",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,848,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-02 18:28:00,"UTC"
"USGS","12508775",1981-04-06,"14:28",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,790,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-06 22:28:00,"UTC"
"USGS","12508775",1981-04-09,"11:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,1370,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-09 19:20:00,"UTC"
"USGS","12508775",1981-04-13,"11:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,2140,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-13 19:45:00,"UTC"
"USGS","12508775",1981-04-16,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,1790,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-16 18:00:00,"UTC"
"USGS","12508775",1981-04-20,"10:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,382,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-20 18:15:00,"UTC"
"USGS","12508775",1981-04-22,"15:40",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,358,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-22 23:40:00,"UTC"
"USGS","12508775",1981-04-23,"11:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,358,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PST","PST",1981-04-23 19:45:00,"UTC"
"USGS","12508775",1981-04-27,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"80154",NA,676,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PDT","PDT",1981-04-27 17:30:00,"UTC"
